Date,Open,High,Low,Close,Adj Close,Volume,Ticker,return_1d,return_3d,return_7d,ma_10,ma_20,ma_50,volatility_10,volatility_20,rsi_14,macd,macd_signal,macd_diff,nifty_close,nifty_return_1d,nifty_return_3d,nifty_return_7d,banknifty_close,banknifty_return_1d,banknifty_return_3d,banknifty_return_7d,relative_return_vs_nifty,relative_return_vs_banknifty,future_close_7d,future_return_7d,target_up_7d
2021-06-18,423.8999938964844,423.8999938964844,402.6499938964844,412.8999938964844,384.5072021484375,45748727,SBIN.NS,-0.0174896040535766,-0.0386496067602226,-0.0202871469044989,426.1700042724609,425.71500091552736,384.0520001220703,0.0122484471461297,0.0142612260851353,50.56214470780013,10.241633637605672,14.210150607580005,-3.9685169699743312,15683.349609375,-0.0005130696464038,-0.0117145038754193,0.003069966530919,34558.0,-0.0013696833338187,-0.0195686249476917,-0.0069682906854786,-0.0169765344071728,-0.0161199207197579,421.5,0.0208283028109505,1
2021-06-21,406.3500061035156,421.0,400.5,419.75,390.8861389160156,33128978,SBIN.NS,0.0165899883864686,-0.0145557272669305,-0.0289184499710815,424.9200042724609,426.1000015258789,385.27600036621095,0.0140102607779446,0.0134452917360089,55.39749109827518,9.203441593497873,13.208808804763578,-4.005367211265707,15746.5,0.0040265882096546,-0.0013350079719578,0.0005559879906593,34871.30078125,0.0090659407734823,-0.0037767428614281,-0.0073979381085655,0.012563400176814,0.0075240476129863,419.2000122070313,-0.0013102746705626,0
2021-06-22,423.0,425.4500122070313,417.2999877929688,418.6499938964844,389.8617858886719,28442965,SBIN.NS,-0.0026206220453022,-0.0038072721083061,-0.0254888548683883,424.0650024414063,426.41500091552734,386.5370001220703,0.0136636838453646,0.0134698355386886,54.47606080754348,8.19741096842074,12.206529237495012,-4.009118269074271,15772.75,0.0016670371193598,0.0051843434843203,-0.0016835888838877,34745.0,-0.003621911956835,0.0040340978229778,-0.0086282705987226,-0.0042876591646621,0.0010012899115328,420.3999938964844,0.004180102772037,1
2021-06-23,421.1000061035156,424.75,415.0,418.8500061035156,390.0480346679688,27564829,SBIN.NS,0.0004777551891728,0.0144102986073739,-0.0267224348481449,423.8050018310547,426.6800018310547,387.8540002441407,0.013054904648605,0.0134611777542384,54.62385116950239,7.331747937158525,11.231572977427714,-3.8998250402691887,15686.9501953125,-0.0054397492312691,0.0002295801615841,-0.0078991020752212,34574.0,-0.0049215714491294,0.0004629897563517,-0.0107752526612895,0.0059175044204419,0.0053993266383022,424.3999938964844,0.0132505376915217,1
2021-06-24,420.3500061035156,422.75,416.2999877929688,417.2000122070313,388.5115051269531,19214547,SBIN.NS,-0.0039393431358254,-0.0060750155877753,-0.0286379226844439,422.3000030517578,426.2800018310547,389.6210003662109,0.0092690064910821,0.0118313413205773,53.09258506671837,6.438345787736012,10.272927539489377,-3.834581751753364,15790.4501953125,0.0065978407983298,0.0027911088376781,-0.0049655657757927,34827.0,0.0073176375310928,-0.0012704080506746,-0.011936932144605,-0.0105371839341552,-0.0112569806669182,432.6499938964844,0.0370325533015233,1
2021-06-25,421.0,431.0,419.0499877929688,428.7999877929688,399.3138122558594,29886797,SBIN.NS,0.0278043510223606,0.0242445814987737,0.0066908686565603,422.2200012207031,426.6175018310547,391.3770001220703,0.0134620441905865,0.0133338169729884,61.30518314198692,6.590369554585379,9.536415942508576,-2.9460463879231966,15860.349609375,0.0044266891189239,0.0055538577213865,0.0058854930434348,35364.6484375,0.015437690225974,0.0178341757806879,0.0103174950362106,0.0233776619034367,0.0123666607963865,429.75,0.0022155136055877,1
2021-06-28,430.7000122070313,433.1499938964844,424.5499877929688,426.75,397.40478515625,29370660,SBIN.NS,-0.0047807552502976,0.0188611526354662,0.015466983938132,421.8600006103516,426.7375015258789,393.05799987792966,0.0135204041122542,0.0133454171405391,59.32830502747818,6.4708407781241135,8.923300909631683,-2.4524601315075696,15814.7001953125,-0.0028782098242977,0.0081437117100158,0.0078577948186935,35359.44921875,-0.0001470174023979,0.0227179157387054,0.02178997541704,-0.0019025454259998,-0.0046337378478996,432.8500061035156,0.0142940974891988,1
2021-06-29,427.5,428.9500122070313,420.5499877929688,421.5,392.5158386230469,22275961,SBIN.NS,-0.0123022847100175,0.0103067777256795,0.0208283028109506,421.0600006103516,426.1850021362305,394.69,0.0140092615074393,0.0128452145340399,54.48284322242586,5.884647682285561,8.31557026416246,-2.4309225818769,15748.4501953125,-0.0041891404314852,-0.0026598355006032,0.0041509363470788,35010.30078125,-0.0098742612007332,0.005263180327045,0.013088164281787,-0.0081131442785323,-0.0024280235092843,424.4500122070313,0.0069988427213079,1
2021-06-30,423.0,424.8999938964844,418.2999877929688,419.2000122070313,390.37396240234375,18337773,SBIN.NS,-0.0054566732929268,-0.0223880034030516,-0.0013102746705626,420.38500061035154,425.28250274658205,396.45100036621096,0.0138926994797614,0.012552433289988,52.461388915769774,5.174843265511015,7.687424864432172,-2.512581598921157,15721.5,-0.0017112919035373,-0.0087545112683345,-0.0015876543993903,34772.19921875,-0.0068009002261276,-0.0167525832978953,-0.0028419233088455,-0.0037453813893895,0.0013442269332007,423.75,0.0108539781976952,1
2021-07-01,420.2999877929688,423.7000122070313,417.1499938964844,420.3999938964844,391.491455078125,16161469,SBIN.NS,0.0028625516567504,-0.0148799205706282,0.0041801027720371,420.4,424.320002746582,398.2690002441406,0.0132867953000239,0.0124831681029771,53.43217576402057,4.655481156193673,7.081036122784473,-2.4255549665908003,15680.0,-0.002639697229908,-0.00851740429151,-0.0058803949850216,34684.0,-0.0025364866396613,-0.0191023682119977,-0.0017556482947186,0.0055022488866585,0.0053990382964117,427.4500122070313,0.0167697869003367,1
2021-07-02,420.2999877929688,425.3999938964844,419.0,424.3999938964844,395.2163696289063,16423811,SBIN.NS,0.0095147479973201,0.0068801753178751,0.0132505376915217,421.55,423.8600021362305,400.0240002441406,0.0119925211850198,0.0124298345563894,56.61277755432013,4.514607923467111,6.567750482921001,-2.0531425594538906,15722.2001953125,0.0026913389867666,-0.0016668306833019,0.0022470907066776,34809.8984375,0.0036298707617345,-0.0057240966023727,0.0068230010267831,0.0068234090105534,0.0058848772355855,429.1000061035156,0.0110744869807364,1
2021-07-05,426.5,434.5,424.25,432.6499938964844,402.8990783691406,16483761,SBIN.NS,0.0194392085736274,0.0320848790500762,0.0370325533015232,422.8399993896484,423.8800018310547,401.9479998779297,0.0123836246775174,0.0132254296973299,62.32785753265507,5.010908291861199,6.256382044709041,-1.2454737528478423,15834.349609375,0.007133188273225,0.0071780434039372,0.0027801242852172,35212.0,0.0115513569573308,0.0126480576762844,0.011054641513768,0.0123060203004023,0.0078878516162965,431.0499877929688,-0.0036981535330805,0
2021-07-06,431.7000122070313,436.5,428.2000122070313,429.75,400.1985168457031,20195278,SBIN.NS,-0.0067028636019771,0.0222407379620892,0.0022155136055876,423.95,424.0075012207032,403.6570001220703,0.0126574120634099,0.0130368720235147,59.367546240279786,5.11130469938081,6.027366575643395,-0.9160618762625852,15818.25,-0.0010167521731027,0.0088169642857143,-0.0026543935292646,35579.1484375,0.0104267987475861,0.0258086852006689,0.0060653791138087,-0.0056861114288744,-0.0171296623495632,431.7000122070313,0.0045375502199681,1
2021-07-07,429.3500061035156,434.0,427.5499877929688,432.8500061035156,403.0853271484375,14473774,SBIN.NS,0.0072135104212114,0.0199104908778398,0.0142940974891989,425.35,424.57750091552737,405.25300048828126,0.0127056387784516,0.0126971248728466,61.47403367224273,5.379008301001363,5.897694920714989,-0.518686619713626,15879.650390625,0.0038816171589777,0.0100145140855949,0.0041069507806257,35771.30078125,0.0054007010338525,0.027618648341539,0.0116475672443905,0.0033318932622337,0.0018128093873588,430.0,-0.0065842810750337,0
2021-07-08,432.7999877929688,435.3999938964844,422.1000061035156,424.4500122070313,395.2629699707031,21433043,SBIN.NS,-0.0194062464549797,-0.0189529222353692,0.0069988427213079,426.075,424.1875015258789,406.4740008544922,0.0145073185184008,0.0121585324477407,53.39616167764997,4.857363366927473,5.689628609957486,-0.8322652430300135,15727.900390625,-0.0095562557277451,-0.0067226770518553,-0.0013048779043424,35274.1015625,-0.0138993888366121,0.001763647691128,0.0075349475829491,-0.0098499907272346,-0.0055068576183676,427.8999938964844,0.008128122488474,1
2021-07-09,425.0,427.5,421.0499877929688,423.75,394.611083984375,16844494,SBIN.NS,-0.001649221785603,-0.0139616055846422,0.0108539781976952,425.5700012207032,423.8950012207032,407.7610009765625,0.0112752096788424,0.0120970398864732,52.77381117967626,4.337471195602973,5.419197127086584,-1.0817259314836107,15689.7998046875,-0.0024224839292732,-0.0081203796445561,-0.0020163594639506,35071.94921875,-0.0057308998612429,-0.0142555187806411,0.0086203923460317,0.0007732621436702,0.0040816780756399,420.8999938964844,-0.0067256781203908,0
2021-07-12,426.5,430.25,424.6000061035156,427.4500122070313,398.056640625,12886781,SBIN.NS,0.0087315922289823,-0.0124754391136427,0.0167697869003367,425.64000244140624,423.7500015258789,409.2400012207031,0.0115938269308277,0.0122684659158858,55.71208625693748,4.17587606711362,5.170532915091991,-0.9946568479783712,15692.599609375,0.0001784474449868,-0.0117792757805569,0.0008035465162627,35198.8984375,0.0036196795894689,-0.0160017201289485,0.0148454168348517,0.0085531447839954,0.0051119126395133,422.0499877929688,-0.0126331132526604,0
2021-07-13,430.0,431.7999877929688,428.2999877929688,429.1000061035156,399.5932312011719,12831125,SBIN.NS,0.0038600862074256,0.0109553392926189,0.0110744869807364,426.4000030517578,423.73000183105466,410.8100012207031,0.0107493076231621,0.0122950573881146,56.996994818448215,4.133305310699143,4.963087394213422,-0.8297820835142788,15812.349609375,0.0076309854951284,0.0053693892161434,0.0057338930265864,35673.3984375,0.0134805355014882,0.011319831188117,0.0248061625790256,-0.0037708992877028,-0.0096204492940625,428.8999938964844,-0.0004661202614455,0
2021-07-14,429.0,432.2999877929688,426.3999938964844,431.0499877929688,401.40911865234375,12767351,SBIN.NS,0.0045443525092441,0.0172271098359146,-0.0036981535330805,427.5850006103516,423.9850006103516,412.4010009765625,0.0104561793200891,0.0121735067943206,58.52833388687634,4.208403054425389,4.812150526255815,-0.6037474718304257,15853.9501953125,0.0026308921169333,0.0104622361450372,0.0012378522908129,35668.25,-0.0001443214755392,0.0170022138641559,0.0129572304896057,0.0019134603923107,0.0046886739847833,423.2999877929688,-0.0179793532524638,0
2021-07-15,432.7000122070313,432.9500122070313,429.6499938964844,431.7000122070313,402.0144348144531,11030732,SBIN.NS,0.0015080023952458,0.0099426830708371,0.004537550219968,428.7150024414062,424.5575012207031,413.9270013427735,0.0104646361791164,0.0117159104025121,59.05180311560269,4.271135108273654,4.703947442659383,-0.4328123343857291,15924.2001953125,0.0044310723280038,0.014758586321105,0.0066979719825202,35907.6484375,0.0067118077702157,0.0201355733122863,0.009232935987129,-0.002923069932758,-0.0052038053749698,429.9500122070313,-0.0040537409092329,0
2021-07-16,432.0,432.5,427.4500122070313,430.0,400.4313049316406,8713863,SBIN.NS,-0.0039379480170503,0.0020973989365715,-0.0065842810750337,429.2750030517578,425.4125015258789,415.4160015869141,0.0103561286512119,0.010930916341453,57.02454720922259,4.135996739550933,4.5903573020376935,-0.4543605624867606,15923.400390625,-5.0225736783704455e-05,0.0070230411035283,0.0027550984388062,35751.80078125,-0.0043402356609696,0.0021977817416909,-0.0005451297429536,-0.0038877222802666,0.0004022876439192,425.5,-0.0104651162790697,0
2021-07-19,423.3999938964844,429.4500122070313,418.8500061035156,427.8999938964844,398.4757080078125,14426686,SBIN.NS,-0.0048837351244549,-0.007307722968774,0.0081281224884741,428.8000030517578,425.8200012207032,416.8090014648437,0.0082879617572566,0.010476625670208,54.53399348890433,3.815463379849007,4.435378517599956,-0.6199151377509491,15752.400390625,-0.0107389122803617,-0.0064053313802843,0.0015577412999514,35079.19921875,-0.0188130820770501,-0.0165147093353332,-0.0055253666320789,0.0058551771559067,0.0139293469525951,441.5499877929688,0.031899962821188,1
2021-07-20,427.0,427.0,418.8999938964844,420.8999938964844,391.9570617675781,14623321,SBIN.NS,-0.0163589626077288,-0.0250174148833879,-0.0067256781203908,427.9150024414063,425.9325012207031,417.9930010986328,0.0094919181669935,0.0111558373172378,47.14284359917136,2.9624476321640145,4.140792340512768,-1.178344708348753,15632.099609375,-0.0076369809214345,-0.0183431872467594,-0.0036775609651349,34415.44921875,-0.0189214695541061,-0.0415565842844676,-0.0187186630519248,-0.0087219816862943,0.0025625069463772,431.7999877929688,0.02589687349619,1
2021-07-22,425.5499877929688,426.7000122070313,420.8999938964844,422.0499877929688,393.0279846191406,11799761,SBIN.NS,0.0027322259756725,-0.0184884004814679,-0.0126331132526603,426.8350006103516,426.0925003051758,419.1410009765625,0.0091044939794733,0.0111688243139329,48.38061296408332,2.35210776880092,3.783055426170398,-1.4309476573694782,15824.0498046875,0.0122792331234495,-0.0062392820314932,0.0083765723069852,34677.30078125,0.0076085469881748,-0.0300544301691096,-0.0148185789727528,-0.009547007147777,-0.0048763210125022,434.8999938964844,0.0304466448884698,1
2021-07-23,422.8999938964844,429.9500122070313,419.5,428.8999938964844,399.406982421875,17704661,SBIN.NS,0.0162303193973216,0.0023369946582469,-0.0004661202614455,427.2799987792969,426.67749938964846,420.3650006103516,0.0087116438614705,0.0116527381155643,55.12200368996094,2.393555852556915,3.5051555114477018,-1.1115996588907868,15856.0498046875,0.0020222383267853,0.0065799123620668,0.0027636750003674,35034.3984375,0.01029773506602,-0.0012771323818034,-0.0179125070217106,0.0142080810705362,0.0059325843313016,446.5,0.0410352211563878,1
2021-07-26,427.7999877929688,427.7999877929688,422.2999877929688,423.2999877929688,394.1920166015625,14037519,SBIN.NS,-0.0130566709797322,0.005702052580867,-0.0179793532524638,427.2349975585938,426.4024993896484,421.6220001220703,0.0097886858772772,0.0102910183522789,49.43770156546026,1.952028299064693,3.1945300689711003,-1.242501769906407,15824.4501953125,-0.0019929055322251,0.0123048464853781,-0.0018607349989482,34949.69921875,-0.0024176016294699,0.0155235515481497,-0.0201453892817842,-0.011063765447507,-0.0106390693502623,456.9500122070313,0.0794945083497624,1
2021-07-27,424.1499938964844,433.25,424.0,429.9500122070313,400.3847961425781,24119619,SBIN.NS,0.0157099565457936,0.018718219743055,-0.0040537409092329,427.48499755859376,426.5625,422.55900024414063,0.0106923540684779,0.010856797971186,55.32883498762028,2.114343094469689,2.978492674070818,-0.8641495796011291,15746.4501953125,-0.0049290812026508,-0.0049039032569281,-0.0111622560517873,34797.44921875,-0.0043562606661381,0.0034647574866888,-0.0309181822553038,0.0206390377484445,0.0200662172119318,441.8500061035156,0.027677621952838,1
2021-07-28,430.0,430.5,421.0499877929688,425.5,396.2407531738281,17636515,SBIN.NS,-0.0103500688002969,-0.0079272416527591,-0.0104651162790697,427.1249969482422,426.7625,423.42400024414064,0.0111505300251443,0.0107444992184846,51.04304148877952,1.862430999203582,2.7552803390973706,-0.8928493398937887,15709.400390625,-0.0023528988583426,-0.0092487987783153,-0.0134393405146048,34532.8984375,-0.0076025912010657,-0.0143145029561349,-0.0340934531160526,-0.0079971699419543,-0.0027474775992312,435.6499938964844,0.0238542747273428,1
2021-07-29,426.0,443.6000061035156,425.5,441.5499877929688,411.1870727539063,35263606,SBIN.NS,0.0377203003360018,0.0431136322378677,0.031899962821188,428.1749969482422,427.8799987792969,424.5670001220704,0.0165438266878265,0.0134707240481705,62.36596729223862,2.924180594668371,2.7890603902115707,0.1351202044568005,15778.4501953125,0.0043954449546468,-0.002906894042589,0.0016537038191972,34691.5,0.0045927671778565,-0.0073877379354234,-0.0110521114331131,0.0333248553813549,0.0331275331581453,433.3999938964844,-0.0184576924964286,0
2021-07-30,441.5,444.3999938964844,430.7000122070313,431.7999877929688,402.1075134277344,35196813,SBIN.NS,-0.0220813051059838,0.0043027690043342,0.0258968734961901,428.184994506836,428.4499984741211,425.51200012207033,0.0182950310191403,0.0145638864630648,54.16971405639323,2.9449339176715625,2.820235095703569,0.1246988219679936,15763.0498046875,-0.0009760394990868,0.0010541810483699,0.0083770061978087,34584.3515625,-0.0030886078001816,-0.006123944744064,0.0049077477581778,-0.0211052656068969,-0.0189926973058022,426.4500122070313,-0.0123899391782813,0
2021-08-02,434.75,436.7000122070313,431.7999877929688,434.8999938964844,404.9943542480469,16926025,SBIN.NS,0.0071792639906278,0.022091642529928,0.0304466448884699,428.6749938964844,428.9749984741211,426.18599975585937,0.0183551843527824,0.014504969302267,56.14325750893404,3.17492707736858,2.891173492036571,0.2837535853320085,15885.150390625,0.0077460001364197,0.0111875689478819,0.0038612483334954,34710.0,0.0036331008627683,0.0051284882101783,0.0009429574394002,-0.0005667361457919,0.0035461631278594,428.0499877929688,-0.0157507615535768,0
2021-08-03,434.9500122070313,447.8999938964844,433.6000061035156,446.5,415.7966918945313,40922962,SBIN.NS,0.0266728127530777,0.0112105363919794,0.0410352211563878,430.5349945068359,429.66749877929686,426.875,0.0198303248834573,0.0150600577771563,62.62835733783916,4.244296255447296,3.161798044718716,1.0824982107285797,16130.75,0.0154609558824161,0.0223279092893522,0.0173246299485823,35207.44921875,0.0143315822169403,0.0148724966850668,0.0049394534790918,0.0112118568706616,0.0123412305361374,427.1499938964844,-0.0433370797391167,0
2021-08-04,448.6499938964844,467.4500122070313,441.5,456.9500122070313,425.5281372070313,129761158,SBIN.NS,0.0234042826585247,0.0582446158523768,0.0794945083497624,434.1399963378906,431.0274993896484,427.7670001220703,0.0191721110986512,0.0156699922716885,67.31698430282863,5.867372268970769,3.7029128895691263,2.1644593794016425,16258.7998046875,0.0079382424678022,0.0314501321852436,0.0274480063455009,36028.05078125,0.0233076119034201,0.0417442905107237,0.03085438749417,0.0154660401907225,9.667075510466638e-05,431.2000122070313,-0.0563518969517685,0
2021-08-05,461.0,462.5,438.3999938964844,441.8500061035156,411.4664611816406,58595639,SBIN.NS,-0.0330452034142287,0.0159807135078633,0.027677621952838,436.1199981689453,431.4774993896484,428.3330004882813,0.0232542952851293,0.0175935355369457,56.32132308870235,5.867589487616442,4.13584820917859,1.731741278437852,16294.599609375,0.0022018725316477,0.025775595992572,0.0348109832542242,35834.75,-0.0053652855777198,0.0324042062806106,0.0298096787132049,-0.0352470759458765,-0.0276799178365089,424.8500061035156,-0.0384745949194742,0
2021-08-06,443.7000122070313,447.0,434.0,435.6499938964844,405.6927795410156,38236066,SBIN.NS,-0.0140319387153718,-0.0243001256517707,0.0238542747273429,436.7949981689453,432.0374984741211,428.5420001220703,0.0235739776020345,0.0173012376693623,52.527447371863104,5.306304688129899,4.369939504968852,0.9363651831610468,16238.2001953125,-0.0034612335015614,0.0066612026912884,0.0336613614484659,35809.25,-0.0007115997739624,0.0170929957893544,0.0369604527928644,-0.0105707052138104,-0.0133203389414094,421.5,-0.032480188441932,0
2021-08-09,437.8999938964844,441.7999877929688,431.0,433.3999938964844,403.5975341796875,22196404,SBIN.NS,-0.005164696502979,-0.0515374060212894,-0.0184576924964285,437.80499877929685,432.5199981689453,428.7690002441406,0.023149173527743,0.0173521103987246,51.18008047667319,4.626593751915266,4.421270354358135,0.2053233975571311,16258.25,0.0012347307242392,-3.3815822453320266e-05,0.0304085508239611,36028.94921875,0.0061352644568093,2.4937166472227545e-05,0.0385526488837322,-0.0063994272272183,-0.0112999609597883,419.7000122070313,-0.0316104796547949,0
2021-08-10,434.3999938964844,436.3999938964844,421.7000122070313,426.4500122070313,397.12542724609375,27794251,SBIN.NS,-0.016035952439614,-0.0348534427605653,-0.0123899391782813,437.4549987792969,432.4699981689453,428.8110003662109,0.0233278343685554,0.0176723469766151,47.15637815509242,3.486917484760454,4.234399780438599,-0.7474822956781448,16280.099609375,0.0013439090538649,-0.0008898653754988,0.0328013811473046,36034.1015625,0.0001430056624387,0.0055630794829042,0.0419192477088965,-0.017379861493479,-0.0161789581020528,406.7000122070313,-0.0463125792816529,0
2021-08-11,429.7999877929688,432.8999938964844,423.1499938964844,428.0499877929688,398.6153564453125,23827946,SBIN.NS,0.0037518479074651,-0.0174452110868649,-0.0157507615535769,437.7099975585937,432.417497253418,428.7210003662109,0.0230962349079103,0.017671129107816,48.16667347126077,2.6819051571240493,3.923900855775689,-1.2419956986516398,16282.25,0.0001320870680521,0.0027127270361044,0.0249981649282564,35806.3984375,-0.0063191009384556,-7.963200848937202e-05,0.0315873937626043,0.003619760839413,0.0100709488459208,409.5,-0.0433360315897047,0
2021-08-12,430.0,430.4500122070313,425.0,427.1499938964844,397.77728271484375,16847144,SBIN.NS,-0.0021025439134453,-0.0144208585325747,-0.0433370797391167,436.2699981689453,432.2224975585938,428.5190002441406,0.0191212421063785,0.0176441501924417,47.61521551164088,1.948840086383086,3.5288887018971686,-1.5800486155140825,16364.400390625,0.0050453954843463,0.0065290169990619,0.0144847815895106,35937.05078125,0.0036488546587016,-0.0025506832559017,0.0207229316150356,-0.0071479393977916,-0.005751398572147,417.6000061035156,-0.0223574574023828,0
2021-08-13,427.6000061035156,432.25,425.0,431.2000122070313,401.5487976074219,20908992,SBIN.NS,0.009481489800813,0.0111384684348279,-0.0563518969517685,436.2100006103516,432.19749755859374,428.3500006103516,0.0182325787724591,0.0177769012884456,50.36894556206181,1.6753707356595555,3.158185108649646,-1.482814372990091,16529.099609375,0.0100644823408473,0.0152947467137494,0.016624831348841,36169.3515625,0.0064641025404121,0.0037533889880787,0.0039219657512956,-0.0005829925400342,0.0030173872604009,416.25,-0.0346707137843339,0
2021-08-16,430.0,434.0,424.0,424.8500061035156,395.6354370117188,17608693,SBIN.NS,-0.0147263588213139,-0.0074757196138524,-0.0384745949194742,435.2050018310547,431.9399978637695,428.1750006103516,0.0185881075151287,0.0180669266237393,46.2626643962749,0.9354683844057944,2.7136417638008763,-1.7781733793950818,16563.05078125,0.0020540242770237,0.0172458217537503,0.0164748553699072,36094.5,-0.0020694748251336,0.0080460916225038,0.0072485506386956,-0.0167803830983376,-0.0126568839961802,410.75,-0.0331881979544567,0
